X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
692,ENSG00000103381,STAR,2805,212.1029365,HISAT2,2677,204.4106426,5.750374217,128,2741,NA,,,,,,
693,ENSG00000157869,STAR,2879,172.4770282,HISAT2,3007,165.7419932,5.542627418,-128,2943,NA,,,,,,
694,ENSG00000166912,STAR,2899,312.121884,HISAT2,2771,300.9638392,6.136870972,128,2835,2,,,,,,
695,ENSG00000235823,STAR,3057,512.7176614,HISAT2,2929,487.9131036,6.628932795,128,2993,NA,,,,,,
696,ENSG00000120278,STAR,3145,641.9898794,HISAT2,3017,613.5274695,6.855149138,128,3081,NA,,,,,,
697,ENSG00000196705,STAR,3229,965.3806391,HISAT2,3101,904.1416252,7.256615786,128,3165,7,,,,,,
698,ENSG00000140598,STAR,3742,924.368021,HISAT2,3614,883.2926484,7.219652542,128,3678,NA,,,,,,
699,ENSG00000130363,STAR,3932,2117.751178,HISAT2,3804,1996.988044,8.044384094,128,3868,NA,,,,,,
700,ENSG00000108039,STAR,4043,3651.610581,HISAT2,3915,3466.150721,8.591314267,128,3979,NA,,,,,,
701,ENSG00000237749,STAR,4044,1007.771105,HISAT2,4172,907.7561306,7.287320646,-128,4108,NA,,,,,,
702,ENSG00000233476,STAR,4097,112009.375,HISAT2,3969,103796.3724,12.0070579,128,4033,NA,,,,,,
703,ENSG00000148730,STAR,4113,4593.392516,HISAT2,3985,4473.839882,8.829125699,128,4049,1,,,,,,
704,ENSG00000138771,STAR,4168,2144.525356,HISAT2,4040,2088.358866,8.067370091,128,4104,NA,,,,,,
705,ENSG00000164405,STAR,4412,6447.545787,HISAT2,4284,6181.334715,9.163061445,128,4348,NA,,,,,,
706,ENSG00000164171,STAR,1067,68.27252868,HISAT2,1194,62.26085617,4.599181859,-127,1130.5,NA,,,,,,
707,ENSG00000100099,STAR,3568,1334.526296,HISAT2,3441,1274.497198,7.586689378,127,3504.5,NA,,,,,,
708,ENSG00000163071,STAR,3690,374.3270711,HISAT2,3563,366.3883783,6.323500638,127,3626.5,NA,,,,,,
709,ENSG00000099341,STAR,3715,1417.119298,HISAT2,3588,1335.187482,7.642386494,127,3651.5,NA,,,,,,
710,ENSG00000092201,STAR,4074,6138.003646,HISAT2,3947,5783.608179,9.108286354,127,4010.5,NA,,,,,,
711,ENSG00000112335,STAR,4155,1216.898623,HISAT2,4028,1168.596126,7.496206549,127,4091.5,NA,,,,,,
712,ENSG00000090060,STAR,4172,8031.931117,HISAT2,4045,7802.033357,9.387058576,127,4108.5,NA,,,,,,
713,ENSG00000273136,STAR,4218,2962.819893,HISAT2,4091,2760.334418,8.376317663,127,4154.5,11,,,,,,
714,ENSG00000163468,STAR,4312,10961.12383,HISAT2,4185,10496.18,9.693335114,127,4248.5,NA,,,,,,
715,ENSG00000179295,STAR,4363,6021.687743,HISAT2,4236,5870.093035,9.10016096,127,4299.5,NA,,,,,,
716,ENSG00000135870,STAR,4391,10860.66389,HISAT2,4264,10677.46558,9.692729278,127,4327.5,NA,,,,,,
717,ENSG00000003756,STAR,4414,5578.316919,HISAT2,4287,5373.746991,9.019808049,127,4350.5,NA,,,,,,
718,ENSG00000197928,STAR,4440,3353.679419,HISAT2,4313,3228.806182,8.510789232,127,4376.5,NA,,,,,,
719,ENSG00000044115,STAR,4443,19532.55863,HISAT2,4316,18440.85963,10.26649699,127,4379.5,NA,,,,,,
720,ENSG00000132475,STAR,4445,63003.69417,HISAT2,4318,59699.69804,11.43877873,127,4381.5,NA,,,,,,
721,ENSG00000107581,STAR,4446,4451.893915,HISAT2,4319,4306.468865,8.795601649,127,4382.5,NA,,,,,,
722,ENSG00000254087,STAR,2147,995.2177222,HISAT2,2021,955.2712024,7.294956835,126,2084,4,,,,,,
723,ENSG00000223745,STAR,2362,1886.452895,HISAT2,2236,1795.61917,7.931738298,126,2299,NA,,,,,,
724,ENSG00000124762,STAR,2533,608.0607429,HISAT2,2407,566.952967,6.792947193,126,2470,NA,,,,,,
725,ENSG00000114670,STAR,3012,1033.336769,HISAT2,2886,995.5934584,7.333763589,126,2949,NA,,,,,,
726,ENSG00000162086,STAR,3123,782.6112423,HISAT2,2997,760.1187003,7.058474873,126,3060,NA,,,,,,
727,ENSG00000064102,STAR,3203,1188.827604,HISAT2,3077,1150.418847,7.475360227,126,3140,NA,,,,,,
728,ENSG00000176261,STAR,3305,1176.715286,HISAT2,3179,1087.872046,7.450458166,126,3242,NA,,,,,,
729,ENSG00000151923,STAR,3789,2370.023934,HISAT2,3663,2304.119503,8.166808049,126,3726,NA,,,,,,
730,ENSG00000155959,STAR,4267,3925.677795,HISAT2,4141,3840.21644,8.673476341,126,4204,NA,,,,,,
731,ENSG00000168288,STAR,4272,6059.54099,HISAT2,4146,5636.295153,9.091296506,126,4209,NA,,,,,,
732,ENSG00000168374,STAR,4273,20747.82699,HISAT2,4147,19777.08098,10.32994306,126,4210,NA,,,,,,
733,ENSG00000109189,STAR,4325,2891.46456,HISAT2,4199,2828.553535,8.367704604,126,4262,NA,,,,,,
734,ENSG00000182463,STAR,4346,1783.768769,HISAT2,4220,1720.491615,7.880053714,126,4283,NA,,,,,,
735,ENSG00000134419,STAR,4353,4867.168435,HISAT2,4227,4307.555989,8.856653307,126,4290,NA,,,,,,
736,ENSG00000008018,STAR,4405,8511.168296,HISAT2,4279,8019.405818,9.435152227,126,4342,2,,,,,,
737,ENSG00000255690,STAR,1022,55.9130041,HISAT2,897,54.04120169,4.418040347,125,959.5,1,,,,,,
738,ENSG00000130830,STAR,2019,233.3077674,HISAT2,1894,224.3558713,5.844951262,125,1956.5,NA,,,,,,
739,ENSG00000101849,STAR,2364,485.6313436,HISAT2,2239,466.8273279,6.577923953,125,2301.5,NA,,,,,,
740,ENSG00000088179,STAR,3013,1956.312686,HISAT2,2888,1912.879329,7.976853738,125,2950.5,12,,,,,,
741,ENSG00000025156,STAR,3770,4368.602842,HISAT2,3645,4263.087881,8.779580037,125,3707.5,NA,,,,,,
742,ENSG00000035115,STAR,3812,1323.1931,HISAT2,3687,1298.785881,7.587100672,125,3749.5,NA,,,,,,
743,ENSG00000071082,STAR,4006,23165.90355,HISAT2,3881,20516.40784,10.4170327,125,3943.5,NA,,,,,,
744,ENSG00000131013,STAR,4119,3744.042793,HISAT2,3994,3617.362283,8.622043885,125,4056.5,2,,,,,,
745,ENSG00000167526,STAR,4357,2190.573276,HISAT2,4232,2012.204661,8.069866676,125,4294.5,NA,,,,,,
746,ENSG00000227627,STAR,1050,28.02896643,HISAT2,926,27.30182179,3.730018454,124,988,NA,,,,,,
747,ENSG00000249307,STAR,1218,230.8828386,HISAT2,1094,215.4881022,5.824898881,124,1156,NA,,,,,,
748,ENSG00000161912,STAR,2037,265.1957246,HISAT2,1913,252.7212441,5.97012943,124,1975,NA,,,,,,
749,ENSG00000184678,STAR,2273,128.8856511,HISAT2,2149,124.1333177,5.252023711,124,2211,NA,,,,,,
750,ENSG00000115290,STAR,2473,136.1661743,HISAT2,2349,132.5865392,5.31053959,124,2411,NA,,,,,,
751,ENSG00000279168,STAR,2709,173.4528719,HISAT2,2585,162.4559484,5.540011177,124,2647,NA,,,,,,
752,ENSG00000105568,STAR,3438,1047.257636,HISAT2,3314,989.981755,7.340996704,124,3376,NA,,,,,,
753,ENSG00000151465,STAR,3546,1348.025047,HISAT2,3422,1273.256808,7.593199594,124,3484,NA,,,,,,
754,ENSG00000095794,STAR,3637,705.3345473,HISAT2,3513,665.6594143,6.945209292,124,3575,NA,,,,,,
755,ENSG00000213442,STAR,3699,2615.294802,HISAT2,3823,2223.463683,8.223366048,-124,3761,1,,,,,,
756,ENSG00000167981,STAR,3732,1100.23353,HISAT2,3608,1077.185298,7.40173552,124,3670,1,,,,,,
757,ENSG00000141429,STAR,3757,1681.37009,HISAT2,3633,1631.720822,7.822937597,124,3695,NA,,,,,,
758,ENSG00000214199,STAR,4072,12198.68272,HISAT2,3948,9863.742563,9.748618932,124,4010,NA,,,,,,
759,ENSG00000072415,STAR,4122,4071.139159,HISAT2,3998,3965.392528,8.708447304,124,4060,7,,,,,,
760,ENSG00000144231,STAR,4137,785.4164853,HISAT2,4013,735.9801688,7.050475077,124,4075,NA,,,,,,
761,ENSG00000086061,STAR,4220,5248.986223,HISAT2,4096,5000.304531,8.955336953,124,4158,NA,,,,,,
762,ENSG00000143420,STAR,4248,1905.321215,HISAT2,4124,1805.93994,7.940331458,124,4186,NA,,,,,,
763,ENSG00000112062,STAR,4314,1402.721284,HISAT2,4190,1373.588416,7.644687496,124,4252,NA,,,,,,
764,ENSG00000164953,STAR,4335,9650.315551,HISAT2,4211,9333.146591,9.569195158,124,4273,NA,,,,,,
765,ENSG00000141027,STAR,4378,3511.788419,HISAT2,4254,3393.482836,8.558052914,124,4316,NA,,,,,,
766,ENSG00000170502,STAR,4386,1175.911259,HISAT2,4262,1121.126587,7.459612218,124,4324,NA,,,,,,
767,ENSG00000124783,STAR,4430,15668.26494,HISAT2,4306,15203.48944,10.05492067,124,4368,NA,,,,,,
768,ENSG00000213997,STAR,474,11.27376476,HISAT2,351,10.64208499,2.80908983,123,412.5,NA,,,,,,
769,ENSG00000236989,STAR,586,26.79530428,HISAT2,709,25.55179902,3.678101677,-123,647.5,NA,,,,,,
770,ENSG00000171815,STAR,789,35.23247381,HISAT2,666,32.69384659,3.943122312,123,727.5,1,,,,,,
771,ENSG00000245534,STAR,1380,90.71290006,HISAT2,1257,86.80357069,4.898695295,123,1318.5,NA,,,,,,
772,ENSG00000111783,STAR,2262,463.2422001,HISAT2,2139,446.3747754,6.531503653,123,2200.5,NA,,,,,,
773,ENSG00000071967,STAR,2890,554.8741831,HISAT2,2767,540.1311841,6.715310384,123,2828.5,NA,,,,,,
774,ENSG00000143429,STAR,3139,599.641824,HISAT2,3262,529.1676246,6.761833888,-123,3200.5,5,,,,,,
775,ENSG00000198876,STAR,3439,731.139943,HISAT2,3316,695.5932569,6.983731179,123,3377.5,NA,,,,,,
776,ENSG00000102595,STAR,3972,1781.802121,HISAT2,3849,1711.032222,7.877517859,123,3910.5,NA,,,,,,
777,ENSG00000182220,STAR,4310,4768.86894,HISAT2,4187,4621.078635,8.864945604,123,4248.5,NA,,,,,,
778,ENSG00000169612,STAR,4337,2187.032751,HISAT2,4214,2116.267047,8.084921868,123,4275.5,1,,,,,,
779,ENSG00000163110,STAR,4420,38160.44311,HISAT2,4297,36981.97411,10.94467251,123,4358.5,NA,,,,,,
780,ENSG00000241956,STAR,1030,115.4738466,HISAT2,1152,104.82049,5.12327381,-122,1091,NA,,,,,,
781,ENSG00000266818,STAR,1076,127.3349991,HISAT2,1198,100.3214962,5.178946649,-122,1137,NA,,,,,,
782,ENSG00000235703,STAR,1612,305.1105585,HISAT2,1490,293.1109684,6.112943063,122,1551,NA,,,,,,
783,ENSG00000120875,STAR,1909,254.227458,HISAT2,2031,244.394281,5.930717758,-122,1970,2,,,,,,
784,ENSG00000259520,STAR,1930,92.18604934,HISAT2,1808,86.41668695,4.908191948,122,1869,NA,,,,,,
785,ENSG00000171503,STAR,2920,929.3052641,HISAT2,2798,882.6910106,7.22304092,122,2859,NA,,,,,,
786,ENSG00000138759,STAR,2940,1296.588214,HISAT2,2818,1247.155489,7.560166898,122,2879,NA,,,,,,
787,ENSG00000146350,STAR,3228,1475.693264,HISAT2,3106,1414.562202,7.688443614,122,3167,NA,,,,,,
788,ENSG00000164209,STAR,3456,1954.759301,HISAT2,3334,1900.669046,7.974220966,122,3395,NA,,,,,,
789,ENSG00000101844,STAR,3494,2214.281581,HISAT2,3372,2143.133155,8.097380089,122,3433,NA,,,,,,
790,ENSG00000147100,STAR,3602,657.5968735,HISAT2,3480,636.407865,6.883258473,122,3541,NA,,,,,,
791,ENSG00000162994,STAR,3660,2686.259266,HISAT2,3538,2586.599566,8.288926301,122,3599,NA,,,,,,
792,ENSG00000170791,STAR,4203,2036.961223,HISAT2,4081,1969.852412,8.013636892,122,4142,NA,,,,,,
793,ENSG00000065183,STAR,4318,6015.016368,HISAT2,4196,5815.751482,9.0963754,122,4257,NA,,,,,,
794,ENSG00000100220,STAR,4385,7398.218048,HISAT2,4263,7087.384616,9.300355682,122,4324,NA,,,,,,
795,ENSG00000122958,STAR,4395,7426.08727,HISAT2,4273,7110.943836,9.303972708,122,4334,NA,,,,,,
796,ENSG00000118181,STAR,4427,14053.92221,HISAT2,4305,12337.82176,9.914567596,122,4366,6,,,,,,
797,ENSG00000166181,STAR,4434,7069.065199,HISAT2,4312,6838.177833,9.25800172,122,4373,NA,,,,,,
798,ENSG00000248491,STAR,779,44.45285151,HISAT2,900,42.23352395,4.18311238,-121,839.5,NA,,,,,,
799,ENSG00000233868,STAR,1983,271.4386741,HISAT2,1862,162.8740494,5.866115867,121,1922.5,NA,,,,,,
800,ENSG00000268364,STAR,2064,141.6238822,HISAT2,2185,134.9981912,5.342922489,-121,2124.5,NA,,,,,,
801,ENSG00000198042,STAR,2817,1224.141095,HISAT2,2696,1186.133684,7.505056501,121,2756.5,NA,,,,,,
802,ENSG00000107104,STAR,3400,1367.078465,HISAT2,3279,1322.566058,7.6149836,121,3339.5,NA,,,,,,
803,ENSG00000110756,STAR,3503,4832.495691,HISAT2,3382,4689.057474,8.878640151,121,3442.5,11,,,,,,
804,ENSG00000165169,STAR,3686,3237.590714,HISAT2,3565,3149.701398,8.478959805,121,3625.5,NA,,,,,,
805,ENSG00000103226,STAR,3850,1767.968273,HISAT2,3729,1642.265724,7.859066042,121,3789.5,17,,,,,,
806,ENSG00000124171,STAR,4008,7114.252455,HISAT2,3887,6831.331064,9.261975817,121,3947.5,2,,,,,,
807,ENSG00000187607,STAR,4179,1905.510805,HISAT2,4058,1821.95235,7.943245636,121,4118.5,NA,,,,,,
808,ENSG00000141030,STAR,4206,2022.066806,HISAT2,4085,1920.238892,8.000411952,121,4145.5,NA,,,,,,
809,ENSG00000094916,STAR,4260,8654.807095,HISAT2,4139,8345.434726,9.459348489,121,4199.5,NA,,,,,,
810,ENSG00000118246,STAR,4313,6001.576103,HISAT2,4192,5836.898815,9.096054086,121,4252.5,NA,,,,,,
811,ENSG00000129083,STAR,4416,11697.52096,HISAT2,4295,11312.35921,9.761561052,121,4355.5,NA,,,,,,
812,ENSG00000104763,STAR,4425,6793.193383,HISAT2,4304,6506.398982,9.214968931,121,4364.5,NA,,,,,,
813,ENSG00000103196,STAR,916,21.77317206,HISAT2,796,19.49539506,3.450649853,120,856,NA,,,,,,
814,ENSG00000147251,STAR,1327,59.04536126,HISAT2,1447,55.51504084,4.46363982,-120,1387,NA,,,,,,
815,ENSG00000158270,STAR,1391,524.0823603,HISAT2,1271,496.0536039,6.649125942,120,1331,NA,,,,,,
816,ENSG00000182551,STAR,1879,379.4369473,HISAT2,1759,357.1109976,6.324345425,120,1819,1,,,,,,
817,ENSG00000170485,STAR,2184,119.0397727,HISAT2,2064,114.8786671,5.173202491,120,2124,NA,,,,,,
818,ENSG00000241158,STAR,2701,180.3089104,HISAT2,2581,174.8049477,5.589909476,120,2641,NA,,,,,,
819,ENSG00000140264,STAR,3066,19482.69591,HISAT2,2946,18165.70374,10.25995665,120,3006,NA,,,,,,
820,ENSG00000218336,STAR,3135,277.4614729,HISAT2,3015,266.927454,6.018411203,120,3075,6,,,,,,
821,ENSG00000175745,STAR,3212,442.5341023,HISAT2,3092,423.3388053,6.483418473,120,3152,NA,,,,,,
822,ENSG00000118420,STAR,3415,438.8347538,HISAT2,3295,420.002369,6.475179893,120,3355,NA,,,,,,
823,ENSG00000162105,STAR,3440,1068.577213,HISAT2,3320,1033.960045,7.368691193,120,3380,NA,,,,,,
824,ENSG00000041357,STAR,3865,7378.178716,HISAT2,3745,7106.136061,9.299380641,120,3805,NA,,,,,,
825,ENSG00000063046,STAR,3873,12985.72809,HISAT2,3753,12039.45696,9.852481405,120,3813,NA,,,,,,
826,ENSG00000119655,STAR,4149,7243.324271,HISAT2,4029,6869.308481,9.275938817,120,4089,NA,,,,,,
827,ENSG00000198492,STAR,4296,2282.783139,HISAT2,4176,2198.112656,8.126175061,120,4236,NA,,,,,,
828,ENSG00000101109,STAR,4362,1311.51856,HISAT2,4242,1251.38213,7.569003879,120,4302,NA,,,,,,
829,ENSG00000058668,STAR,4431,3152.687732,HISAT2,4311,3069.421155,8.452632976,120,4371,NA,,,,,,
830,ENSG00000280145,STAR,1684,209.8447753,HISAT2,1565,185.5190811,5.712426064,119,1624.5,NA,,,,,,
831,ENSG00000155393,STAR,2092,74.17015249,HISAT2,1973,71.70640747,4.700692673,119,2032.5,NA,,,,,,
832,ENSG00000214961,STAR,2264,132.3819107,HISAT2,2383,120.187524,5.25996977,-119,2323.5,1,,,,,,
833,ENSG00000278903,STAR,2741,279.9244947,HISAT2,2622,222.4096233,5.969038212,119,2681.5,NA,,,,,,
834,ENSG00000174606,STAR,3150,2623.37136,HISAT2,3031,2562.456965,8.269910584,119,3090.5,NA,,,,,,
835,ENSG00000227354,STAR,3206,454.7878859,HISAT2,3087,445.9399263,6.518790069,119,3146.5,NA,,,,,,
836,ENSG00000196756,STAR,3276,289.9570859,HISAT2,3395,265.1422972,6.046256272,-119,3335.5,NA,,,,,,
837,ENSG00000183011,STAR,3424,305.8808801,HISAT2,3305,281.6970499,6.101953054,119,3364.5,NA,,,,,,
838,ENSG00000112234,STAR,3952,780.9623531,HISAT2,3833,763.598233,7.058553032,119,3892.5,2,,,,,,
839,ENSG00000101871,STAR,4185,6928.985412,HISAT2,4066,6696.364258,9.23767997,119,4125.5,NA,,,,,,
840,ENSG00000134077,STAR,4393,1561.156871,HISAT2,4274,1499.119498,7.74531298,119,4333.5,NA,,,,,,
841,ENSG00000121316,STAR,668,35.8921928,HISAT2,550,35.07888411,3.978402984,118,609,NA,,,,,,
842,ENSG00000186297,STAR,1144,108.553389,HISAT2,1262,103.3650937,5.076647328,-118,1203,NA,,,,,,
843,ENSG00000105419,STAR,1449,45.21967586,HISAT2,1331,40.68005239,4.182961209,118,1390,NA,,,,,,
844,ENSG00000253948,STAR,1503,120.3293391,HISAT2,1385,115.6110064,5.182540804,118,1444,NA,,,,,,
845,ENSG00000105929,STAR,1559,63.66330182,HISAT2,1441,60.34787727,4.541561797,118,1500,NA,,,,,,
846,ENSG00000251247,STAR,2582,385.2441205,HISAT2,2464,369.3058732,6.345455743,118,2523,NA,,,,,,
847,ENSG00000137513,STAR,3074,1628.943375,HISAT2,2956,1571.039508,7.789232235,118,3015,NA,,,,,,
848,ENSG00000198168,STAR,3775,1231.054118,HISAT2,3657,1195.793056,7.511497664,118,3716,5,,,,,,
849,ENSG00000128609,STAR,3784,16131.20348,HISAT2,3666,15391.31987,10.07856894,118,3725,NA,,,,,,
850,ENSG00000151304,STAR,3851,1102.30714,HISAT2,3733,1058.451363,7.397275233,118,3792,2,,,,,,
851,ENSG00000163541,STAR,3889,3468.332651,HISAT2,3771,3322.386975,8.542768563,118,3830,NA,,,,,,
852,ENSG00000085552,STAR,906,26.6375319,HISAT2,789,23.97668432,3.653922364,117,847.5,NA,,,,,,
853,ENSG00000143368,STAR,2359,96.80360252,HISAT2,2242,90.73945052,4.957046931,117,2300.5,NA,,,,,,
854,ENSG00000248780,STAR,2593,560.8619214,HISAT2,2476,508.0710152,6.703062251,117,2534.5,NA,,,,,,
855,ENSG00000197256,STAR,2629,165.3063924,HISAT2,2512,154.8570871,5.491970049,117,2570.5,NA,,,,,,
856,ENSG00000198939,STAR,3372,354.4597647,HISAT2,3255,346.5662356,6.2686092,117,3313.5,5,,,,,,
857,ENSG00000276975,STAR,3538,1814.76597,HISAT2,3421,1702.960393,7.888426832,117,3479.5,NA,,,,,,
858,ENSG00000100354,STAR,3787,2397.543829,HISAT2,3670,2295.047022,8.173312434,117,3728.5,NA,,,,,,
859,ENSG00000115520,STAR,3818,1332.464261,HISAT2,3701,1270.647832,7.584665438,117,3759.5,4,,,,,,
860,ENSG00000162377,STAR,3834,511.9235371,HISAT2,3717,494.2059518,6.632036708,117,3775.5,2,,,,,,
861,ENSG00000180537,STAR,4028,956.8353542,HISAT2,3911,923.0830912,7.257268469,117,3969.5,NA,,,,,,
862,ENSG00000197713,STAR,4070,2879.471591,HISAT2,3953,2766.534159,8.357667113,117,4011.5,NA,,,,,,
863,ENSG00000214389,STAR,4329,18763.64713,HISAT2,4212,11936.07393,10.11584046,117,4270.5,1,,,,,,
864,ENSG00000140740,STAR,4342,7421.247817,HISAT2,4225,7126.175796,9.304225511,117,4283.5,NA,,,,,,
865,ENSG00000182372,STAR,1688,61.52481674,HISAT2,1572,58.00651244,4.505660001,116,1630,7,,,,,,
866,ENSG00000230373,STAR,2121,863.8529043,HISAT2,2237,657.1312532,7.083738903,-116,2179,3,,,,,,
867,ENSG00000184305,STAR,2567,291.5521081,HISAT2,2451,283.1120158,6.070987387,116,2509,NA,,,,,,
868,ENSG00000113580,STAR,2769,1481.889667,HISAT2,2653,1448.100001,7.69890885,116,2711,NA,,,,,,
869,ENSG00000076641,STAR,2843,1454.650149,HISAT2,2727,1424.821782,7.681127169,116,2785,4,,,,,,
870,ENSG00000153266,STAR,2901,152.5392965,HISAT2,2785,145.5560894,5.417509814,116,2843,NA,,,,,,
871,ENSG00000152404,STAR,3257,1128.962849,HISAT2,3141,1060.097939,7.413977414,116,3199,NA,,,,,,
872,ENSG00000166794,STAR,3356,1676.387155,HISAT2,3240,1560.135013,7.806474395,116,3298,3,,,,,,
873,ENSG00000183726,STAR,3721,810.577618,HISAT2,3605,790.3288797,7.094850472,116,3663,NA,,,,,,
874,ENSG00000166128,STAR,3763,13433.25513,HISAT2,3647,13154.48483,9.904012292,116,3705,NA,,,,,,
875,ENSG00000072364,STAR,3940,3483.181354,HISAT2,3824,3405.440707,8.553699013,116,3882,NA,,,,,,
876,ENSG00000186141,STAR,3999,740.8631136,HISAT2,3883,718.5663713,7.003198449,116,3941,6,,,,,,
877,ENSG00000103429,STAR,4228,1409.535576,HISAT2,4112,1347.442332,7.641687689,116,4170,12,,,,,,
878,ENSG00000164611,STAR,4264,1862.959298,HISAT2,4148,1749.163793,7.914815422,116,4206,NA,,,,,,
879,ENSG00000196141,STAR,4320,2691.520219,HISAT2,4204,2563.535451,8.287349228,116,4262,NA,,,,,,
880,ENSG00000145349,STAR,4424,8631.410232,HISAT2,4308,8414.727177,9.460225076,116,4366,NA,,,,,,
881,ENSG00000234710,STAR,976,91.6657542,HISAT2,1091,84.29236558,4.896435359,-115,1033.5,NA,,,,,,
882,ENSG00000157168,STAR,1396,147.4548051,HISAT2,1281,142.9693272,5.388795293,115,1338.5,NA,,,,,,
883,ENSG00000144834,STAR,1444,140.3772827,HISAT2,1329,131.0054052,5.327293403,115,1386.5,NA,,,,,,
884,ENSG00000215861,STAR,1452,126.2387387,HISAT2,1567,133.6728727,5.263079621,-115,1509.5,NA,,,,,,
885,ENSG00000204442,STAR,1941,115.8863824,HISAT2,1826,109.9396341,5.140822264,115,1883.5,1,,,,,,
886,ENSG00000113749,STAR,2244,155.0346679,HISAT2,2129,148.3778152,5.434697839,115,2186.5,4,,,,,,
887,ENSG00000170629,STAR,2280,189.0545421,HISAT2,2395,176.1861557,5.624550288,-115,2337.5,5,,,,,,
888,ENSG00000136231,STAR,2290,451.0695064,HISAT2,2405,416.5123703,6.491217633,-115,2347.5,NA,,,,,,
889,ENSG00000176890,STAR,2689,134.1114234,HISAT2,2574,123.4706201,5.277332381,115,2631.5,NA,,,,,,
890,ENSG00000153982,STAR,2798,424.4291982,HISAT2,2683,406.6507123,6.442149253,115,2740.5,NA,,,,,,
891,ENSG00000111328,STAR,2821,498.8587808,HISAT2,2706,482.0192599,6.606472347,115,2763.5,12,,,,,,
892,ENSG00000008083,STAR,3298,440.469853,HISAT2,3413,412.2423236,6.471713969,-115,3355.5,NA,,,,,,
893,ENSG00000152422,STAR,3324,594.902595,HISAT2,3209,571.0593244,6.780412988,115,3266.5,NA,,,,,,
894,ENSG00000152642,STAR,3409,631.0005549,HISAT2,3294,620.0380364,6.84696394,115,3351.5,NA,,,,,,
895,ENSG00000068885,STAR,3692,1991.454772,HISAT2,3577,1917.285098,7.989593439,115,3634.5,NA,,,,,,
896,ENSG00000140830,STAR,3706,590.3692689,HISAT2,3591,567.8260219,6.773403298,115,3648.5,6,,,,,,
897,ENSG00000163683,STAR,3783,2636.561574,HISAT2,3668,2519.81975,8.267826666,115,3725.5,NA,,,,,,
898,ENSG00000111144,STAR,3797,4724.392696,HISAT2,3682,4595.554541,8.856827561,115,3739.5,NA,,,,,,
899,ENSG00000147852,STAR,3935,962.544091,HISAT2,3820,930.9787595,7.264053582,115,3877.5,NA,,,,,,
900,ENSG00000048342,STAR,4073,1454.126749,HISAT2,3958,1387.866549,7.672320399,115,4015.5,NA,,,,,,
901,ENSG00000152894,STAR,4083,2369.256376,HISAT2,3968,2302.048453,8.166295982,115,4025.5,22,,,,,,
902,ENSG00000143569,STAR,4126,1577.729034,HISAT2,4011,1503.767821,7.753457415,115,4068.5,NA,,,,,,
903,ENSG00000245205,STAR,4266,7805.603026,HISAT2,4151,7261.782556,9.344564776,115,4208.5,1,,,,,,
904,ENSG00000144744,STAR,4301,7056.347267,HISAT2,4186,6877.847194,9.258680041,115,4243.5,NA,,,,,,
905,ENSG00000096401,STAR,4404,4687.456806,HISAT2,4289,4536.39584,8.847310237,115,4346.5,1,,,,,,
906,ENSG00000255145,STAR,1390,38.68660526,HISAT2,1504,36.91941319,4.045614854,-114,1447,NA,,,,,,
907,ENSG00000165028,STAR,1757,132.1964955,HISAT2,1871,109.0360272,5.229580761,-114,1814,NA,,,,,,
908,ENSG00000182118,STAR,1800,422.3937655,HISAT2,1686,396.4884659,6.430747979,114,1743,3,,,,,,
909,ENSG00000179532,STAR,2069,205.4925881,HISAT2,2183,200.9619833,5.723498758,-114,2126,NA,,,,,,
910,ENSG00000150457,STAR,2168,150.9010968,HISAT2,2054,142.7154158,5.40384249,114,2111,2,,,,,,
911,ENSG00000152229,STAR,2600,758.3808993,HISAT2,2486,736.7739692,7.027108534,114,2543,NA,,,,,,
912,ENSG00000280018,STAR,2936,238.7532706,HISAT2,2822,204.471726,5.831850611,114,2879,NA,,,,,,
913,ENSG00000185565,STAR,3274,7314.173838,HISAT2,3160,7092.044322,9.292859641,114,3217,NA,,,,,,
914,ENSG00000161217,STAR,3478,439.1624869,HISAT2,3364,428.537208,6.482237081,114,3421,NA,,,,,,
915,ENSG00000169756,STAR,3853,1499.090294,HISAT2,3739,1433.935504,7.703485242,114,3796,NA,,,,,,
916,ENSG00000170540,STAR,3886,21670.98313,HISAT2,3772,21220.98587,10.38224885,114,3829,NA,,,,,,
917,ENSG00000117592,STAR,4236,8948.382558,HISAT2,4122,8560.534384,9.490140192,114,4179,3,,,,,,
918,ENSG00000164332,STAR,4245,2111.209771,HISAT2,4131,2038.232505,8.048892439,114,4188,3,,,,,,
919,ENSG00000157224,STAR,4360,5759.333193,HISAT2,4246,5669.55908,9.058832682,114,4303,NA,,,,,,
920,ENSG00000069020,STAR,4375,1662.602752,HISAT2,4261,1592.711854,7.807493238,114,4318,NA,,,,,,
921,ENSG00000177803,STAR,2248,122.9987323,HISAT2,2361,117.7696353,5.203366647,-113,2304.5,NA,,,,,,
922,ENSG00000175868,STAR,2281,136.707441,HISAT2,2168,130.741522,5.308654761,113,2224.5,NA,,,,,,
